protein_name	best_model	auroc	auprc	val_auroc	val_auprc	accuracy	f1	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed	rna_length_mode	split_mode	dataset
rsp-3	random_forest	0.9904000064319116	0.9768664678936728	0.9908659938706876	0.9784057969774698	0.940084388185654	0.9122373300370828	10662	3555	3555	5632	12140	0		honest_60_20_20	rnacompete_rbpzoo
sart3	random_forest	0.9894027777069784	0.972983662287476	0.9913406930504084	0.9776385453866568	0.945310566691413	0.919956537486418	12120	4041	4041	6389	13813	0		honest_60_20_20	rnacompete_rbpzoo
snrpB2	random_forest	0.9978063147589132	0.9947055172171244	0.997492371705964	0.9935022666102452	0.9705179282868526	0.9554037766171152	11293	3765	3765	5949	12874	0		honest_60_20_20	rnacompete_rbpzoo
spo5	random_forest	0.987896179244895	0.9720657598244474	0.9875622223136415	0.9706589006194092	0.9377703826955076	0.9070114370959722	9012	3004	3005	4721	10300	0		honest_60_20_20	rnacompete_rbpzoo
srsf3	random_forest	0.9917973450249664	0.978035005267641	0.9940109609061016	0.9832958338886004	0.9579424134584276	0.9364613880742912	9270	3091	3091	4829	10623	0		honest_60_20_20	rnacompete_rbpzoo
sup-12	random_forest	0.9963034084414348	0.9883274751106192	0.9965437139541732	0.9903147468658596	0.972593353888318	0.9583766909469302	8755	2919	2919	4638	9955	0		honest_60_20_20	rnacompete_rbpzoo
tardbp	random_forest	0.9955015233382148	0.9894664256793444	0.994115703978134	0.9868483826425968	0.9611008203228368	0.9416435093290988	11334	3779	3779	5977	12915	0		honest_60_20_20	rnacompete_rbpzoo
tardbpl	random_forest	0.98833807166538	0.9724717133072248	0.98928743358009	0.9750475270532064	0.9396067415730336	0.911993450675399	10677	3560	3560	5675	12122	0		honest_60_20_20	rnacompete_rbpzoo
tdp-1	random_forest	0.985423341144532	0.9650445339833994	0.9801535875847364	0.955468187122372	0.9360730593607306	0.902706656912948	12483	4161	4161	6574	14231	0		honest_60_20_20	rnacompete_rbpzoo
tia1	logistic_regression	0.9782575432016772	0.9532731962607116	0.9811615293458869	0.9580466196927736	0.9226650803093396	0.8845470692717584	5041	1681	1681	2685	5718	0		honest_60_20_20	rnacompete_rbpzoo
tra2b	random_forest	0.9798980251015136	0.9445937182048764	0.9765826873385012	0.9457142703695596	0.9142572283150548	0.8776671408250356	6018	2006	2006	3152	6878	0		honest_60_20_20	rnacompete_rbpzoo
u2af2b	logistic_regression	0.9853818298840232	0.9650521973462396	0.9868206046290742	0.9688688403019952	0.9429158110882956	0.9127432517263026	7305	2435	2435	3842	8333	0		honest_60_20_20	rnacompete_rbpzoo
