protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
THUMPD1	random_forest	0.9554875	0.9296124285630822	0.958625	0.9273950360253705	1800	600	600	1000	2000	0
YBX1	logistic_regression	0.9436875	0.8900726978677601	0.9291625	0.903136647982949	1800	600	600	1000	2000	0
YBX1	random_forest	0.9522375	0.9334586998006168	0.9292749999999999	0.9058291662839902	1800	600	600	1000	2000	0
YBX2	logistic_regression	0.8863500000000001	0.8201654544432779	0.8771125000000001	0.8142260128537006	1800	600	600	1000	2000	0
YBX2	random_forest	0.916425	0.8807028338133418	0.894425	0.836078953034855	1800	600	600	1000	2000	0
ZC3H10	logistic_regression	0.9719625000000001	0.9564176310181258	0.9691375	0.9548532667993891	1800	600	600	1000	2000	0
ZC3H10	random_forest	0.984525	0.9769729646176855	0.983875	0.9694696344919064	1800	600	600	1000	2000	0
ZC3H12A	logistic_regression	0.8992249999999999	0.8258482563193303	0.8893625	0.8034163546310018	1800	600	600	1000	2000	0
ZC3H12A	random_forest	0.8981625000000001	0.837341986349415	0.898625	0.8434703136511355	1800	600	600	1000	2000	0
ZC3H12B	logistic_regression	0.915625	0.8370569489278247	0.9238249999999999	0.8522385786938308	1800	600	600	1000	2000	0
ZC3H12B	random_forest	0.9188875000000001	0.8576256157196456	0.935875	0.8862718922121418	1800	600	600	1000	2000	0
ZC3H12C	logistic_regression	0.90755	0.8412229446904927	0.9133375	0.8694029281050462	1800	600	600	1000	2000	0
ZC3H12C	random_forest	0.9396125	0.9113241014427457	0.9239624999999999	0.9104561488415067	1800	600	600	1000	2000	0
ZC3H8	logistic_regression	0.8790125	0.8214183036617627	0.868525	0.7684649938852847	1800	600	600	1000	2000	0
ZC3H8	random_forest	0.9128250000000001	0.8605012377480837	0.8936375000000001	0.7993958098260626	1800	600	600	1000	2000	0
ZCRB1	logistic_regression	0.8687375	0.8051184590948074	0.9085	0.8593863528878009	1800	600	600	1000	2000	0
ZCRB1	random_forest	0.8865125	0.8552521357127848	0.8908375000000001	0.8704458066444093	1800	600	600	1000	2000	0
ZFP36	logistic_regression	0.9110499999999999	0.8909579633974963	0.9373625	0.9095156788522042	1800	600	600	1000	2000	0
ZFP36	random_forest	0.92455	0.91636192489933	0.9408875	0.9289634066418687	1800	600	600	1000	2000	0
ZFR-construct4	logistic_regression	0.9027124999999999	0.8491540241933857	0.930325	0.8913652843357306	1800	600	600	1000	2000	0
ZFR-construct4	random_forest	0.8993125	0.8451803962506447	0.9231124999999999	0.8875949755782718	1800	600	600	1000	2000	0
ZRANB2	logistic_regression	0.9946875	0.9902600986866178	0.9971625000000001	0.9942476734640813	1800	600	600	1000	2000	0
ZRANB2	random_forest	0.9951875	0.9918979026312754	0.9991249999999999	0.9983312167854754	1800	600	600	1000	2000	0
