protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
PK10695.1	logistic_regression	0.9881884039513845	0.9742195024158061	0.9844051803551491	0.9614925006803859	8859	2954	2954	4658	10109	0
PK10695.1	random_forest	0.9871600166409834	0.9700746219203488	0.9829843820973581	0.9539433036766174	8859	2954	2954	4658	10109	0
PK11774.1	logistic_regression	0.9881648923978036	0.9682348877072944	0.9900873856167203	0.972713858348235	13140	4381	4381	6908	14994	0
PK11774.1	random_forest	0.9946359350849705	0.9856988946760886	0.9945304971411116	0.9836870458147644	13140	4381	4381	6908	14994	0
PK13173.1	logistic_regression	0.9846740201515755	0.9636864847653135	0.9841493362774788	0.9651633508170329	12699	4233	4233	6702	14463	0
PK13173.1	random_forest	0.9871669134452179	0.9701624580290102	0.9882002878796479	0.973707653277436	12699	4233	4233	6702	14463	0
PK14112.1	logistic_regression	0.981044071773958	0.9557422099260857	0.9819769619174297	0.9610641648490582	8037	2679	2679	4218	9177	0
PK14112.1	random_forest	0.9888231159077575	0.9763058859950166	0.9894469052261838	0.9778465066830392	8037	2679	2679	4218	9177	0
PK15111.1	logistic_regression	0.988990552089407	0.9678147472952838	0.9903958963318628	0.9763555294362143	10268	3423	3423	5444	11670	0
PK15111.1	random_forest	0.9908538528543203	0.9759856206733872	0.9933438930868237	0.9831690487459764	10268	3423	3423	5444	11670	0
PK15181.1	logistic_regression	0.9771237879750595	0.9419323527911801	0.9781569472210597	0.9509546711835243	8990	2997	2997	4709	10275	0
PK15181.1	random_forest	0.9716201486716155	0.9275537115237867	0.9724864526993868	0.9338067565444118	8990	2997	2997	4709	10275	0
PK16782.1	logistic_regression	0.9950049208382749	0.9881758939751213	0.9936992330345298	0.9832113608824911	10445	3482	3482	5525	11884	0
PK16782.1	random_forest	0.9963538206454389	0.9906778492070102	0.9948469210019854	0.985900118311908	10445	3482	3482	5525	11884	0
PK20300.1	logistic_regression	0.9920298448880863	0.9794356321937199	0.9911468920509254	0.9748098924089219	9433	3145	3145	4937	10786	0
PK20300.1	random_forest	0.9944101869249268	0.9854568835884963	0.994588281445027	0.9871007588985894	9433	3145	3145	4937	10786	0
PK20656.1	logistic_regression	0.9723290518643904	0.9318964003436097	0.973613931072589	0.9384953334411511	6150	2051	2051	3260	6992	0
